solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg),col162,plx,e_plx
1636148068921376768,Gaia DR3 6049136569386567296,6049136569386567296,953579308,2016,246.4837074578255,0.0726591,-24.50426154,0.03955911,7.410937464131802,0.08702926,85.15455,25.631487,-6.340075387,0.11198728,-24.83498596,0.09122757,-0.50867176,0.009564021,-0.24870005,0.11686662,-0.16741207,0.009907247,0.3498669,0.18733172,-0.4963307,-0.585165,495,0,494,1,-0.34024402,1169.9044,0.42072186,17.537119,31,false,1.1524682,,,,,,,,57,15,0.18117546,60,11,0,0.012743103,85.54928,0,0,0.98846084,0.48720673,0.7490704,0.474327,0.448446,12.058878,19.061207,15.31953,24.500338,false,509,6708.338328323184,7.079689,947.54706,16.120829,56,262.96485034689096,8.030132,32.74726,19.288797,55,11390.743602457273,46.257515,246.24634,14.606515,1.7371975,0,29,0,31,0,4.6822824,3.1679688,1.5143137,-35.982437,5.8221006,2,19,1,7,4.860656,,,716.4269,,3500,1.0,-0.25,111,,,,13.8609495,0.11373842,20,,VARIABLE,352.9106930255041,16.927827138451175,248.68461848515048,-2.788392406,false,false,0,false,false,false,true,false,false,true,false,1.02024136E-13,5.0960543E-13,0.9999998,3619.824,3615.8318,3623.4006,3.9708,3.9672,4.0062,0.4333,0.4121,0.4472,121.5333,117.1704,122.7847,6.1937,6.1646,6.2664,3.5686,3.5509,3.6144,2.4653,2.4573,2.4851,MARCS,2MASS J16255609-2430148,246.48373842512999,-24.50415116,7.4109,-6.34,-24.835,0.0,2000,3.1981841095799466E-10,,7.33,0.112
1636148068921376768,Gaia DR3 6049135813472323072,6049135813472323072,1147050571,2016,246.48962714671967,0.02920544,-24.50894226,0.015765818,7.295934490622173,0.0347372,210.0323,25.855835,-6.679739094,0.044911586,-24.97809648,0.036664844,-0.52107114,0.019427843,-0.2713466,0.120711036,-0.18321441,0.017992307,0.33416963,0.17363623,-0.49605563,-0.5941079,492,0,492,0,0.14653987,864.9118,0.14200164,9.38234,31,false,1.2070347,,,,,,,,57,15,0.07290357,60,11,0,0.033152163,20.969831,0,0,1.0040137,0.44907257,0.75090444,0.43768343,0.45333597,11.140461,19.26438,14.750497,24.587364,false,508,33835.750447292936,52.016438,650.4819,14.363927,56,3784.0654867064254,35.664753,106.10099,16.393646,57,48874.21140415989,224.12697,218.06483,13.025196,1.5562911,0,1,1,1,0,3.3684502,2.0297194,1.3387308,-3.6843781,3.1854937,2,28,3,11,17.80671,,,716.3529,,5500,4.5,0.0,0,,,,12.311353,0.03814463,25,,VARIABLE,352.9107585,16.92069141100486,248.69068736398944,-2.792157843,false,false,0,true,true,false,true,false,false,true,false,1.02024136E-13,5.0960543E-13,0.9999998,,,,,,,,,,,,,,,,,,,,,,,2MASS J16255752-2430317,246.48965977428003,-24.50883125,7.2959,-6.68,-24.978,-5.3311,2000,1.2582032882145826E-9,,7.404,0.143
1636148068921376768,Gaia DR3 6049161961233192576,6049161961233192576,1632480223,2016,246.6423853434658,0.12993382,-24.39130844,0.080717094,6.823873220764253,0.14088193,48.436825,26.867289,-3.150236112,0.18002966,-26.68196435,0.15002413,-0.58233064,0.118278086,0.06162868,-0.26832056,-0.09022917,-0.21518679,0.57091385,-0.14647458,-0.20650399,-0.47718233,465,0,464,1,43.740063,20478.422,1.0326222,599.8825,31,false,1.1575606,,,,,,,,54,16,0.2838697,57,9,0,0.026471484,92.490005,0,0,2.7480764,0.42778653,0.71848476,0.42732498,0.44068703,12.683794,19.312317,16.8871,26.652128,false,477,42687.041965912256,30.46514,1401.1766,14.111627,49,2488.9560506639054,10.144903,245.34055,16.8485,51,70222.97116690615,118.30596,593.57086,12.631698,1.7033724,0,0,0,0,0,4.2168016,2.7368727,1.479929,-48.42853,21.857906,1,34,7,12,28.172165,32.81966,0.0,716.4268,474.98547,10000,5.0,0.25,555,,,,11.94814,0.017515851,27,,VARIABLE,353.09911504044095,16.894277146039336,248.80949581001408,-2.653985613,false,false,0,false,false,false,true,false,false,true,false,1.0202233E-13,5.0959643E-13,1.0,,,,,,,,,,,,,,,,,,,,,,,2MASS J16263416-2423282,246.6424007,-24.39118985,6.8239,-3.15,-26.682,-2.2,2000,1.0468253354654593E-9,,7.249,0.091
1636148068921376768,Gaia DR3 145213192171159552,145213192171159552,1460920773,2016,68.97570454,0.054514278,22.903678923387613,0.031513672,5.9786209725822586,0.059396543,100.656044,17.637264,13.458808356253456,0.07437552,-11.39883999,0.05381125,0.11874985,-0.22071594,-0.25153393,0.31353536,-0.11039768,0.18370657,0.050140064,0.30909488,-0.17181067,0.047604598,280,280,280,0,51.290516,7454.0386,0.4063076,189.95284,31,true,1.3632332,,,,,,,,32,16,0.10515254,34,11,0,0.009155048,64.97753,0,0,3.8518095,,,,,,,,,false,287,1173139.7339238937,1416.1158,828.4207,10.513992,31,364576.90153861325,1485.0283,245.50165,11.43407,31,1184558.759959607,4295.4062,275.7734,9.564004,1.320504,0,11,0,11,0,1.8700657,0.9200773,0.94998837,22.963467,3.593747,1,16,5,12,117.23138,20.879744,0.0,917.8235,45.18041,6000,3.5,0.0,333,153.2077,12.951648,10,9.137031,0.013816254,10,129.48929,VARIABLE,175.72775600290512,-16.2361965,70.69989153231799,0.8620485593088557,false,false,1,false,false,true,true,false,true,true,false,1.0215875E-13,5.1027786E-13,0.9999865,5541.4478,5513.331,5610.9614,3.562,3.5466,3.595,-0.5764,-0.5995,-0.5287,169.516,165.7046,172.3439,2.4885,2.4681,2.5323,1.9053,1.8885,1.9422,1.0479,1.0386,1.0683,MARCS,CoKu HP Tau G2,68.9756396,22.90372959,5.9786,13.459,-11.399,16.6,2000,7.786076236229064E-10,,6.145,0.029
1636148068921376768,Gaia DR3 6049142032584969088,6049142032584969088,717747328,2016,246.51251867033312,0.026002498,-24.39350625,0.014076185,7.343898252,0.030771382,238.66002,33.59874,-19.79777142,0.044700183,-27.14633462,0.03250102,-0.4402254,0.1451051,-0.1246943,0.07944741,-0.14840317,0.023993747,0.3702697,0.15103707,-0.39235276,-0.5229013,531,531,531,0,-2.1128814,2958.4712,0.19429447,61.131516,31,false,1.2156217,,,,,,,,60,15,0.068324946,64,10,0,0.010717214,167.7492,0,0,0.9349498,,,,,,,,,false,554,244083.6086097414,241.78429,1009.5098,12.21852,60,31000.870895140226,101.43308,305.62878,14.110107,62,350677.02682668064,881.4944,397.82104,10.885627,1.5637178,0,0,0,0,0,3.2244806,1.8915873,1.3328934,-8.246731,2.4547076,1,30,2,12,82.149956,18.743937,0.0,701.43585,41.827248,5500,4.5,0.0,333,94.23253,19.992586,28,10.254142,0.011306554,28,,VARIABLE,353.0156083,16.981525056438198,248.6929342737711,-2.6748775,false,false,0,false,false,false,true,false,false,true,false,1.0202967E-13,5.096331E-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,,Haro 1_6,246.5126153,-24.39338559,7.3439,-19.798,-27.146,-3.66,2000,1.8591896368029816E-9,,7.385,0.234
1636148068921376768,Gaia DR3 6049164877514306688,6049164877514306688,986751184,2016,246.68230851262174,0.39125323,-24.27602332,0.24679399,6.7519639604419845,0.4334682,15.576608,27.16141,-8.675959184,0.52211213,-25.73849026,0.3990886,-0.5321761,0.039827485,0.17717063,-0.31207532,0.020751756,-0.21136001,0.6104807,-0.3657735,0.026902823,-0.27435213,482,0,478,4,3.3785133,724.519,1.7094518,6.2188907,95,false,,1.042924,0.06748453,-0.02272303,0.1665974,-0.08600082,-0.11487693,-0.078819714,56,16,0.7747012,59,8,0,0.014343486,92.60336,0,0,1.111221,0.41749996,0.69810134,0.41335863,0.4411991,13.652553,17.129572,17.111832,26.394247,false,481,323.73520493672913,1.1875154,272.6156,19.411892,31,32.547108817349034,4.626269,7.0352826,21.55726,55,643.0234320735908,9.423049,68.239426,17.72733,2.0867996,0,1,0,4,0,3.8299313,2.1453686,1.6845627,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.21469406921204,16.943131201280835,248.82724990033617,-2.534405755,false,false,0,false,false,false,false,false,false,false,false,1.7633429E-12,5.6285516E-13,0.9999998,,,,,,,,,,,,,,,,,,,,,,,2MASS J16264375-2416333,246.68235081277996,-24.27590893,6.752,-8.676,-25.738,-10.51,2000,2.0709052648502577E-9,,7.16,0.152
1636148068921376768,Gaia DR3 6049163644861043328,6049163644861043328,970105041,2016,246.70513124041682,1.3799372,-24.33428595,0.71148634,,,,,,,,,-0.3044655,,,,,,,,,,405,0,394,11,67.62748,6962.4985,9.737582,177.97392,3,false,,,,,,,,,47,16,2.8040676,51,51,0,0.546451,175.88583,1,2,,0.4546433,0.70917344,0.4356644,0.4214578,14.792321,12.676031,16.927336,23.505386,false,396,401.15983083477056,3.8219748,104.9614,19.179073,24,41.072812826180424,9.907848,4.1454825,21.304657,47,1075.3807934429803,12.889854,83.42847,17.16899,2.7830644,0,0,0,0,1,4.135668,2.1255836,2.0100842,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.18331592100895,16.889039245756084,248.8569982423732,-2.588664141,false,false,0,false,false,false,true,false,false,false,false,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2MASS J16264923-2420029,246.70513124041997,-24.33428595,0.0,0.0,0.0,-5.472,2000,4.1209630675996396E-12,,7.232,0.068
1636148068921376768,Gaia DR3 6049067849909782272,6049067849909782272,91994771,2016,246.87846676715336,0.21991232,-24.79089958,0.13153012,7.051983410056515,0.2607446,27.045557,28.627457,-5.726406192,0.3047557,-28.04887701,0.24205948,-0.44590595,0.23539859,-0.13806355,-0.2309112,-0.2884114,-0.070527494,0.4466887,-0.24123888,-0.33662,-0.26950693,367,0,365,2,12.273394,1114.8933,1.4124978,26.350578,95,false,,1.1751068,0.036422234,-0.050086424,0.08498228,0.01451291,-0.038295448,-0.08756787,42,15,0.4427757,46,9,0,0.083532,33.236282,0,0,1.4903426,0.29953948,0.63557404,0.25832978,0.32137707,-0.1740052,14.911273,10.2006035,29.592434,false,364,1461.625181326268,5.030893,290.52997,17.775276,34,67.04327836807711,7.976745,8.404841,20.772654,40,2711.6538943175938,11.157431,243.03569,16.16481,1.9011011,0,0,0,0,0,4.6078434,2.9973774,1.610466,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.93400936772724,16.469139480653958,249.0846282560608,-3.014877616,false,false,0,false,false,false,false,false,false,true,false,1.0202233E-13,5.0959643E-13,1.0,,,,,,,,,,,,,,,,,,,,,,,2MASS J16273084-2447268,246.87849480133997,-24.79077491,7.052,-5.726,-28.049,0.0,2000,1.8614723489850466E-9,,7.327,0.125
1636148068921376768,Gaia DR3 6047584810585556480,6047584810585556480,684267782,2016,247.64846185558542,0.0595789,-24.57198475,0.03593994,7.3402186772831355,0.06535138,112.31926,28.171232,-5.986408115,0.07770113,-27.52782593,0.058025528,-0.16852942,-0.14875431,-0.08950224,0.17631902,-0.0996247,0.1489237,-0.08721849,0.04818797,0.04431455,0.002180739,290,290,290,0,44.210907,7942.547,0.49448165,318.9026,31,false,1.3177052,,,,,,,,33,15,0.10776382,36,13,0,0.013404595,46.58457,0,0,3.3384984,,,,,,,,,false,305,368531.2761980517,632.9918,582.20544,11.771181,33,94826.75833,618.443,153.33145,12.8962145,33,411790.1797273415,1967.4221,209.30444,10.7112055,1.3746918,0,0,0,0,0,2.185009,1.1250334,1.0599756,-7.8066525,6.9661407,1,16,2,12,61.52251,25.310997,0.0,918.5758,71.485596,4000,3.0,0.0,333,,,,10.214215,0.011355793,15,,VARIABLE,353.5847961628584,16.085493859984986,249.74305926300514,-2.690876519,false,false,0,true,true,false,true,false,true,true,false,1.03019766E-13,5.1457856E-13,0.99990124,5535.1177,5522.4976,5569.7236,4.1086,4.1015,4.1115,-0.7389,-0.7483,-0.721,125.039,124.0582,127.7833,3.3305,3.323,3.35,2.4835,2.477,2.5004,1.3762,1.3723,1.3858,MARCS,2MASS J16303563-2434188,247.64849111119997,-24.57186241,7.3402,-5.986,-27.528,-7.29,2000,2.0026198773880673E-9,,7.206,0.08
1636148068921376768,Gaia DR3 6047512792574297984,6047512792574297984,1600842918,2016,247.9671347100079,0.21299595,-24.93779658,0.12386865,6.5367383635806675,0.22593564,28.93186,23.505589,-6.85132123,0.29953477,-22.48493039,0.2085827,-0.15535642,-0.28192163,-0.16133171,0.24931483,-0.009787396,0.19763531,-0.11879915,0.09522565,-0.09123056,0.068836674,264,0,262,2,3.1578422,493.58838,1.0215372,7.385546,95,false,,1.0938108,0.039852213,0.10161194,0.022425337,0.12759319,-0.14071855,0.018133696,30,14,0.41758245,33,10,0,0.103925265,23.842033,0,0,1.1413946,0.12221708,0.46234918,0.17722598,0.32171604,-130.89224,9.773446,-9.999694,-39.333538,false,278,908.7501892085396,6.069325,149.72838,18.291256,17,61.19113126840618,12.071665,5.068989,20.87182,31,1780.8671278674024,45.60589,39.04906,16.621317,2.0270238,0,1,0,0,0,4.2505035,2.5805645,1.669939,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.4932055422922,15.627453071088413,250.08460741827506,-3.008991967,false,false,0,false,false,false,false,false,false,false,false,1.02026027E-13,5.0961855E-13,0.99999964,,,,,,,,,,,,,,,,,,,,,,,2MASS J16315211-2456156,247.9671683,-24.93769665,6.5367,-6.851,-22.485,0.0,2000,1.4368949191237868E-9,,6.676,0.046
1636148068921376768,Gaia DR3 6047570826172040960,6047570826172040960,338571698,2016,248.04912511846956,0.15259436,-24.67277558,0.096165545,6.797336433014998,0.16356961,41.55623,22.380371,-4.211552176,0.21428591,-21.98053398,0.16894425,-0.16312754,-0.03794355,-0.31395116,0.011156708,-0.14586437,0.004730968,-0.09211843,-0.027495738,-0.17320068,-0.29131788,266,266,266,0,102.53578,40807.527,1.2579803,1769.8777,31,false,1.270467,,,,,,,,30,15,0.31538135,33,11,0,0.05481926,20.774733,84,0,7.9731994,,,,,,,,,false,278,179141.64449334342,882.9164,202.89763,12.554376,30,39711.93118826605,648.41376,61.24474,13.84124,30,257541.6483229774,3151.1313,81.7299,11.220777,1.6593214,0,0,0,0,0,2.6204634,1.2868643,1.3335991,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.7523970073897,15.743666542957428,250.1187171282882,-2.735834911,false,false,0,false,false,false,false,false,false,true,false,1.0319298E-13,5.1544375E-13,0.9998841,,,,,,,,,,,,,,,,,,,,,,,DoAr 51,248.04914571696995,-24.67267789,6.7973,-4.212,-21.981,0.0,2000,2.878131535864856E-9,,6.983,0.05
1636148068921376768,Gaia DR3 163233981593016064,163233981593016064,972842679,2016,63.36346516346246,0.032694284,28.273409001914775,0.019968906,7.358662479904253,0.03681459,199.88441,25.308348,8.105296602076184,0.04578821,-23.97533364,0.03269555,0.37677985,0.05887603,-0.07761621,0.0584276,0.08021873,0.02255469,0.35730946,0.16641083,-0.043277238,0.23712017,345,345,342,3,17.118128,3195.024,0.25599697,101.720825,31,true,1.2588925,,,,,,,,39,18,0.065120436,42,8,0,0.013606875,158.05635,0,0,1.7260522,,,,,,,,,false,356,248064.24600683202,248.86482,996.7831,12.200956,37,43672.714545102834,184.72818,236.41609,13.738017,38,317335.4910060199,908.7166,349.21283,10.994099,1.4553013,0,0,0,0,0,2.7439184,1.5370607,1.2068577,17.477522,7.9008784,1,16,3,11,51.403553,28.219755,0.0,919.9049,103.30963,4000,3.0,0.0,333,,,,10.415875,0.007333199,13,,VARIABLE,168.04259365491512,-16.41139737,66.56011129815629,6.975876566036179,false,false,0,false,false,false,true,false,true,true,false,1.0266168E-13,5.1278995E-13,0.9999367,7564.851,7539.519,7584.953,4.0098,3.9924,4.0315,-1.2123,-1.4059,-1.1631,140.4461,135.214,145.0286,5.8928,5.8796,5.9012,4.3938,4.3823,4.4016,2.4727,2.4671,2.4769,A,V1096 Tau,63.363424259919995,28.273515559130004,7.3587,8.105,-23.975,19.4923,2000,2.4242772709277578E-9,,8.055,0.535
1636148068921376768,Gaia DR3 164518589131083136,164518589131083136,1711524083,2016,64.62966192674749,0.018599344,28.454376079305934,0.009378973,7.7302819632223025,0.021211926,364.43094,26.641012,8.846415731346589,0.025119968,-25.12935439,0.015922016,0.37419853,-0.011889217,-0.29266542,-0.10787224,0.08007148,-0.13996689,0.3033754,0.3522114,-0.02329515,0.167631,418,418,413,5,4.7978487,1076.2521,0.10468965,17.243927,31,true,1.4097745,,,,,,,,47,15,0.03603466,54,10,0,0.04180724,108.588135,0,0,1.1717143,,,,,,,,,false,433,1389191.8224643124,3909.3958,355.34695,10.3304615,48,523506.5663527389,5207.5493,100.5284,11.041237,47,1262729.3514063305,9241.647,136.63466,9.494619,1.2858094,0,0,0,0,0,1.5466175,0.7107754,0.83584213,7.685212,3.471644,1,24,6,13,137.50758,32.142063,0.0,715.4267,48.602146,4250,3.0,-1.5,111,,,,9.1646805,0.021064699,13,,VARIABLE,168.71025358025355,-15.48293543,67.69715256,6.958276930447291,false,false,0,false,false,false,true,false,false,true,false,1.03717565E-13,5.1806405E-13,0.99983215,5352.7993,5327.406,5394.062,3.7994,3.7892,3.8175,-0.4079,-0.426,-0.3728,128.7189,128.1167,129.3689,1.5538,1.5374,1.5772,1.2073,1.194,1.2266,0.6518,0.6444,0.6624,PHOENIX,V410 Tau,64.62961721,28.45448777,7.7303,8.846,-25.129,21.6331,2000,2.8867179119581314E-9,,7.751,0.027
1636148068921376768,Gaia DR3 164513538249595136,164513538249595136,950113063,2016,64.69599863317067,0.084433496,28.335301488536302,0.04704978,7.849687600705467,0.09657845,81.27784,26.92916,8.707351042739766,0.11188361,-25.48257544,0.082619935,0.3792621,0.16599916,-0.022464167,0.006039475,0.01121337,-0.023776388,0.4335407,0.22586219,-0.16257681,0.16344115,442,442,439,3,93.46187,43793.35,0.69839126,1001.4674,31,false,1.2957691,,,,,,,,51,17,0.15758671,56,8,1,0.014701355,175.60289,0,0,5.4960723,,,,,,,,,false,456,410405.2128216477,444.22144,923.8753,11.654335,52,93954.25346050714,312.68063,300.47992,12.906251,52,481465.87831238244,1058.0042,455.06995,10.541482,1.402078,0,2,0,0,0,2.364769,1.2519159,1.112853,13.832468,1.1777699,1,35,11,16,96.634705,8.050502,0.0,751.1544,23.95945,4000,3.0,0.0,333,35.826176,18.666153,8,10.025302,0.008487286,21,,VARIABLE,168.84160247728897,-15.5224849,67.73449690919277,6.830959784,false,false,0,false,false,false,true,false,false,true,false,1.0292453E-13,5.141028E-13,0.9999107,,,,,,,,,,,,,,,,,,,,,,,V1023 Tau,64.69595467,28.335414744600005,7.8497,8.707,-25.483,12.69,2000,2.311525012172601E-9,,7.686,0.032
1636148068921376768,Gaia DR3 152104381299305728,152104381299305728,1088300139,2016,66.20069556594676,0.017830603,26.72106374087008,0.010338268,6.226079296801529,0.020156741,308.88324,18.086617,10.682340883237721,0.02388823,-14.59497531,0.0171818,0.34568414,0.18890414,0.047199886,-0.053148966,-0.07312705,-0.057575583,0.26324803,0.17624341,-0.07571834,0.2162113,408,408,401,7,6.3775907,1073.6387,0.12019904,22.344887,31,true,1.3724071,,,,,,,,46,17,0.03385132,49,9,0,0.010533665,164.55197,0,0,1.23407,,,,,,,,,false,412,959749.3059673797,972.4069,986.9832,10.731973,39,310867.53357172007,1291.7649,240.65334,11.607103,40,949130.7848018692,2630.075,360.87595,9.804581,1.312841,0,0,0,0,0,1.8025227,0.87513065,0.927392,17.498857,2.9306016,1,13,1,11,86.38187,18.836096,0.0,685.94244,23.736824,5500,4.5,0.0,333,91.65853,14.205156,10,9.380455,0.012119525,10,,VARIABLE,171.01237808139564,-15.63970997,68.78765252,5.017464182170306,false,false,0,false,false,false,true,false,true,true,false,1.0226209E-13,5.1079404E-13,0.9999763,5232.9106,5202.9507,5281.1875,3.5992,3.5654,3.6383,-0.4601,-0.516,-0.375,159.5702,157.7764,161.6559,2.0779,2.0566,2.1121,1.5849,1.5679,1.6131,0.8648,0.8558,0.8791,MARCS,V1201 Tau,66.20064241,26.721128607419995,6.2261,10.682,-14.595,0.0,2000,1.5509604327740782E-9,,6.363,0.069
1636148068921376768,Gaia DR3 152104381299305600,152104381299305600,1571826173,2016,66.20440941935112,0.031378433,26.719479907644562,0.018288694,6.622795615621656,0.035817757,184.90259,19.974594,10.86516613408335,0.042310286,-16.76104395,0.029987043,0.35169336,0.15351346,0.03111491,-0.08252454,-0.12734841,-0.10616049,0.21281213,0.2304742,-0.020557594,0.22018076,388,388,377,11,25.71637,2971.5444,0.24726523,81.64499,31,true,1.3869995,,,,,,,,44,17,0.060076468,48,9,1,0.043453522,83.882645,68,0,2.0771031,,,,,,,,,false,390,883079.0826543671,1126.84,783.6775,10.822368,41,308328.2077080748,1413.0994,218.19287,11.616009,41,863719.0523207169,2893.198,298.53436,9.906964,1.327228,0,0,0,0,0,1.7090445,0.7936411,0.91540337,17.030315,3.576568,1,13,1,11,82.542244,15.251014,0.0,889.0946,32.324078,4500,2.0,-1.5,111,,,,9.516887,0.009168278,10,,VARIABLE,171.01590911016243,-15.63831331,68.79068286,5.015366559395521,false,false,0,false,false,false,true,false,true,true,false,1.0227747E-13,5.108708E-13,0.9999747,5338.472,5316.829,5366.304,3.7696,3.757,3.7807,-0.424,-0.4399,-0.4016,149.3786,148.255,150.6126,1.8386,1.8248,1.8556,1.4148,1.4036,1.4286,0.7656,0.7595,0.773,PHOENIX,HD 283641,66.20435536,26.7195544,6.6228,10.865,-16.761,16.23,2000,9.051483045490856E-10,,6.285,0.07
1636148068921376768,Gaia DR3 147778490237623808,147778490237623808,1218692182,2016,68.27767765862433,0.66449606,24.165199428224643,0.44572222,5.431485856203534,0.7653604,7.0966377,17.255512,5.799744057253278,0.84129924,-16.25163641,0.6586196,0.13758586,0.05227345,-0.04617869,0.0764487,-0.32051945,0.031114403,-0.09497819,0.067824624,0.14351031,0.016615137,277,277,277,0,386.46893,917651.8,5.820088,39201.48,31,false,1.3501315,,,,,,,,32,16,1.1642388,36,11,1,0.103564374,177.84828,7,0,41.806713,,,,,,,,,false,278,946169.7698841866,3955.0825,239.22884,10.747444,30,291916.1824552604,2774.9958,105.195175,11.675397,31,1015861.2289292065,8253.478,123.08281,9.730809,1.3821805,0,1,0,0,0,1.9445877,0.92795277,1.016635,15.415952,0.53490365,1,15,5,12,103.09643,1.4556667,0.012747252,887.59216,5.460408,4000,3.0,0.0,333,,,,9.30626,0.015628817,9,,VARIABLE,174.2941032,-15.9149278,70.24948159383379,2.2030362176928677,false,false,0,false,false,false,true,false,true,true,false,1.0615666E-13,5.3024723E-13,0.9995907,5895.313,5881.2773,5910.18,3.9959,3.9896,4.0022,-0.7419,-0.7551,-0.7244,119.3745,118.013,120.7651,2.8885,2.879,2.8976,2.2193,2.2114,2.2271,1.2287,1.2241,1.2333,MARCS,V807 Tau,68.27764941,24.165271657809996,5.4315,5.8,-16.252,18.2532,2000,1.7572287796930197E-9,,7.899,0.105
1636148068921376768,Gaia DR3 147940663906992512,147940663906992512,555369187,2016,68.66340786629051,0.016843423,25.016899426525253,0.011545955,11.749232981455727,0.019083869,615.6631,53.73616,-52.56791018,0.023130426,-11.14404638,0.017922658,0.23861109,0.06182542,-0.05007715,0.004563071,-0.27079633,0.006527054,0.023656769,-0.018396165,-0.009514163,0.24239084,301,301,299,2,5.54618,872.4715,0.114990756,18.49042,31,true,1.4796591,,,,,,,,34,16,0.033144847,36,10,0,0.017901877,2.2764478,0,0,1.2360127,,,,,,,,,false,317,1941856.980291183,2081.0496,933.11426,9.966824,35,882702.6424223107,3408.578,258.9651,10.474006,35,1515402.5104033425,4910.4126,308.61002,9.296576,1.2349546,0,0,0,0,0,1.1774302,0.5071821,0.67024803,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,173.85606376186513,-15.0962403,70.72140333,2.9943404430598473,false,false,0,false,false,false,false,false,true,true,false,1.0819808E-13,5.4044394E-13,0.9993886,4986.7305,4924.8833,5086.868,4.279,4.2544,4.3053,-0.5879,-0.6578,-0.4826,85.0586,84.7989,85.3253,0.3617,0.3085,0.4402,0.2878,0.2451,0.3515,0.1549,0.1319,0.1889,MARCS,V1110 Tau,68.66366569,25.01694896,11.7492,-52.568,-11.144,0.0,2000,3.850032100618701E-10,,11.881,0.149
1636148068921376768,Gaia DR3 148116246465275520,148116246465275520,503669937,2016,70.52290010832067,0.2604294,25.382200313497712,0.15627903,6.754921211987163,0.2854022,23.668077,23.129528,3.7984588790088094,0.31593198,-22.81549338,0.22832368,-0.074146934,0.23941949,-0.12264881,0.13820134,-0.25162998,0.054754082,-0.047142778,0.06716938,0.16755134,-0.107823335,307,0,307,0,200.16821,87947.266,2.2500577,3410.4988,31,false,1.2384979,,,,,,,,35,17,0.4416314,35,12,0,0.08100227,177.66356,1,2,16.301352,0.17269792,0.46081895,0.23003408,0.36934355,-63.19233,-0.102178045,-41.76213,32.47553,false,307,74832.32012,252.82715,295.98215,13.502144,32,11678.747867667043,165.80626,70.43611,15.170052,32,103802.42385260836,935.0542,111.0122,12.2073765,1.5431992,0,1,0,1,0,2.962675,1.6679077,1.2947674,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,174.6786145808578,-13.57007008,72.44078993023585,3.122408219136953,false,false,0,false,false,false,true,false,false,true,false,1.0211793E-13,5.1007397E-13,0.9999905,,,,,,,,,,,,,,,,,,,,,,,V999 Tau,70.52288142,25.382301715690005,6.7549,3.798,-22.815,14.9309,2000,3.1435136383790847E-9,,6.972,0.197
